Timestamp	Lap_Number	Position(x)	Position(y)	Position(z)	Orientation(x)	Orientation(y)	Orientation(z)	Collision_Target	Path_Deviation	Estimated_Path_Center(x)	Estimated_Path_Center(y)	Estimated_Path_Center(z)	Gaze_Target	Gaze_Location(x)	Gaze_Location(y)	Gaze_Location(z)	Gaze_Through_Gate	Norm_Pos(x)	Norm_Pos(y)	Left_X	Left_Y	Right_X	Right_Y	FPS
1633028938323	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-255.1285	302.5784	-29.8411	NULL	0.5013	0.5046	0.0000	0.0000	0.0000	0.0000	89.19215
1633028938335	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-255.1285	302.5784	-29.8411	NULL	0.5013	0.5046	0.0000	0.0000	0.0000	0.0000	89.19215
1633028938357	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-256.1264	300.9139	-29.0788	NULL	0.4964	0.4888	0.0000	0.0000	0.0000	0.0000	88.50732
1633028938368	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-256.1264	300.9139	-29.0788	NULL	0.4964	0.4888	0.0000	0.0000	0.0000	0.0000	88.50732
1633028938390	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-256.1264	300.9139	-29.0788	NULL	0.4964	0.4888	0.0000	0.0000	0.0000	0.0000	91.79787
1633028938401	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-256.1264	300.9139	-29.0788	NULL	0.4964	0.4888	0.0000	0.0000	0.0000	0.0000	91.79787
1633028938424	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-256.1264	300.9139	-29.0788	NULL	0.4964	0.4888	0.0000	0.0000	0.0000	0.0000	91.34547
1633028938435	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-256.1264	300.9139	-29.0788	NULL	0.4964	0.4888	0.0000	0.0000	0.0000	0.0000	91.34547
1633028938457	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-256.1264	300.9139	-29.0788	NULL	0.4964	0.4888	0.0000	0.0000	0.0000	0.0000	89.62179
1633028938479	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_01	-250.0160	349.4110	172.6880	NULL	0.5115	0.4748	0.0000	0.0000	0.0000	0.0000	89.62179
1633028938490	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-251.4827	271.6033	-82.2874	NULL	0.5305	0.2807	0.0000	0.0000	0.0000	0.0000	88.8064
1633028938513	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-251.4827	271.6033	-82.2874	NULL	0.5305	0.2807	0.0000	0.0000	0.0000	0.0000	88.8064
1633028938523	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-251.7619	271.3407	-82.7974	NULL	0.5285	0.2778	0.0000	0.0000	0.0000	0.0000	90.53871
1633028938546	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-250.7888	271.4116	-81.9135	NULL	0.5358	0.2775	0.0000	0.0000	0.0000	0.0000	90.53871
1633028938556	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-250.4927	271.5959	-82.2119	NULL	0.5382	0.2805	0.0000	0.0000	0.0000	0.0000	92.37492
1633028938579	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-250.4927	271.5959	-82.2119	NULL	0.5382	0.2805	0.0000	0.0000	0.0000	0.0000	92.37492
1633028938590	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-251.2512	271.7776	-82.3774	NULL	0.5324	0.2833	0.0000	0.0000	0.0000	0.0000	91.01293
1633028938612	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-251.2512	271.7776	-82.3774	NULL	0.5324	0.2833	0.0000	0.0000	0.0000	0.0000	91.01293
1633028938623	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-251.5411	273.5414	-81.2767	NULL	0.5296	0.3059	0.0000	0.0000	0.0000	0.0000	88.67017
1633028938644	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-251.5411	273.5414	-81.2767	NULL	0.5296	0.3059	0.0000	0.0000	0.0000	0.0000	88.67017
1633028938656	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-250.8240	271.6275	-82.2236	NULL	0.5357	0.2810	0.0000	0.0000	0.0000	0.0000	88.88889
1633028938678	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-251.8493	271.0517	-82.2752	NULL	0.5277	0.2730	0.0000	0.0000	0.0000	0.0000	88.88889
1633028938690	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	Terrain_0_0-20210127 - 113419	-254.8387	274.0844	40.0299	NULL	0.5020	0.2141	0.0000	0.0000	0.0000	0.0000	87.67661
1633028938712	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-260.3646	264.1057	-46.8073	NULL	0.4707	0.1621	0.0000	0.0000	0.0000	0.0000	87.67661
1633028938723	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-260.3646	264.1057	-46.8073	NULL	0.4707	0.1621	0.0000	0.0000	0.0000	0.0000	89.76822
1633028938746	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-260.6913	263.6979	-46.7431	NULL	0.4688	0.1577	0.0000	0.0000	0.0000	0.0000	89.76822
1633028938757	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Pine_02 Long	-260.6913	263.6979	-46.7431	NULL	0.4688	0.1577	0.0000	0.0000	0.0000	0.0000	90.14491
1633028938778	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	Terrain_0_0-20210127 - 113419	-268.4285	260.4841	-45.4639	NULL	0.4234	0.1228	0.0000	0.0000	0.0000	0.0000	90.14491
1633028938789	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	Terrain_0_0-20210127 - 113419	-268.4285	260.4841	-45.4639	NULL	0.4234	0.1228	0.0000	0.0000	0.0000	0.0000	89.77225
1633028938812	0	-255.40000000	261.00000000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	Terrain_0_0-20210127 - 113419	-264.0259	263.1506	-29.7559	NULL	0.4547	0.1491	0.0000	-0.0279	0.0000	0.0000	89.77225
1633028938823	0	-255.40000000	260.98990000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	Terrain_0_0-20210127 - 113419	-264.0259	263.1506	-29.7559	NULL	0.4547	0.1491	0.0000	-0.1057	0.0000	0.0000	88.30608
1633028938845	0	-255.40000000	260.96840000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	Terrain_0_0-20210127 - 113419	-263.2483	264.8571	-18.7151	NULL	0.4616	0.1633	0.0000	-0.1834	0.0000	0.0000	88.30608
1633028938857	0	-255.40000000	260.93010000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	Terrain_0_0-20210127 - 113419	-263.2483	264.8571	-18.7151	NULL	0.4616	0.1633	0.0000	-0.2029	0.0000	0.0000	90.60926
1633028938879	0	-255.40000000	260.87140000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-260.3247	265.9503	-27.2971	NULL	0.4747	0.1764	0.0000	-0.2612	0.0000	0.0000	90.60926
1633028938890	0	-255.40000000	260.78960000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-260.3247	265.9503	-27.2971	NULL	0.4747	0.1764	0.0000	-0.3001	0.0000	0.0000	89.64389
1633028938913	0	-255.40000000	260.68270000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-260.1087	266.0381	-27.5248	NULL	0.4758	0.1791	0.0000	-0.3584	0.0000	0.0000	89.64389
1633028938924	0	-255.40000000	260.54990000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-258.9695	266.3310	-28.1655	NULL	0.4816	0.1833	0.0000	-0.3584	0.0000	0.0000	89.47785
1633028938946	0	-255.40000000	260.38910000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-259.0240	266.3473	-28.1890	NULL	0.4813	0.1850	0.0000	-0.3973	0.0000	0.0000	89.47785
1633028938957	0	-255.40000000	260.20110000	-182.90000000	0.00000000	0.00000000	0.00000000	NULL	2.3692	-253.0527	243.7954	-182.5780	_Sp_PW_Tree_Sequoia_02	-259.6444	266.0552	-28.2968	NULL	0.4781	0.1840	0.0000	-0.3973	0.0000	-0.0085	91.95699
1633028938979	0	-255.40000000	259.98270000	-182.89960000	0.00031087	0.00000000	0.00000000	NULL	2.3692	-253.0528	243.7954	-182.5776	_Sp_PW_Tree_Sequoia_02	-259.6444	266.0552	-28.2968	NULL	0.4781	0.1840	0.0000	-0.3973	0.0000	-0.0279	91.95699
1633028938990	0	-255.40000000	259.73390000	-182.89610000	0.00337427	0.00000000	0.00000000	NULL	2.3687	-253.0533	243.7958	-182.5742	RegularGate 0	-256.0103	260.5753	-160.4000	NULL	0.4785	0.1856	0.0000	-0.3973	0.0000	-0.0668	90.27553
1633028939013	0	-255.40000000	259.45460000	-182.88950000	0.01119297	0.00000000	0.00000000	NULL	2.3678	-253.0542	243.7965	-182.5677	RegularGate 0	-256.0103	260.5753	-160.4000	NULL	0.4785	0.1856	0.0000	-0.3973	0.0000	-0.0668	90.27553
1633028939023	0	-255.40000000	259.14490000	-182.87890000	0.02408832	0.00000000	0.00000000	NULL	2.3664	-253.0556	243.7977	-182.5573	RegularGate 0	-256.1609	259.9349	-160.5379	NULL	0.4731	0.1832	0.0000	-0.3973	0.0000	-0.0862	90.76099
1633028939046	0	-255.40000000	258.80470000	-182.86430000	0.04237556	0.00000000	0.00000000	NULL	2.3644	-253.0576	243.7992	-182.5430	RegularGate 0	-256.1609	259.9349	-160.5379	NULL	0.4731	0.1832	0.0000	-0.3973	0.0000	-0.1057	90.76099
1633028939057	0	-255.40000000	258.43420000	-182.84470000	0.06630767	0.00000000	0.00000000	NULL	2.3617	-253.0602	243.8013	-182.5238	_Sp_PW_Tree_Pine_02 Long	-260.6473	264.1313	-46.7881	RegularGate0_CenterCollider	0.4692	0.1916	0.0000	-0.3973	0.0000	-0.1057	90.46827
1633028939079	0	-255.40000000	258.03310000	-182.81940000	0.09685067	0.00000000	0.00000000	NULL	2.3583	-253.0636	243.8040	-182.4989	Terrain_0_0-20210127 - 113419	-262.8052	264.8123	-19.1439	RegularGate0_CenterCollider	0.4639	0.1916	0.0000	-0.3973	0.0000	-0.1251	90.46827
1633028939091	0	-255.40000000	257.60170000	-182.78730000	0.13488280	0.00000000	0.00000000	NULL	2.3539	-253.0679	243.8075	-182.4674	Terrain_0_0-20210127 - 113419	-265.0750	266.0972	-9.6670	RegularGate0_CenterCollider	0.4555	0.2037	0.0000	-0.3973	0.0000	-0.1446	87.71199
1633028939113	0	-255.40000000	257.14930000	-182.74770000	0.18119890	0.00000000	0.00000000	NULL	2.3485	-253.0733	243.8118	-182.4285	Terrain_0_0-20210127 - 113419	-264.9742	266.4965	-7.1315	RegularGate0_CenterCollider	0.4566	0.2108	0.0000	-0.2029	0.0000	-0.1834	87.71199
1633028939125	0	-255.40000000	256.68000000	-182.69940000	0.23651680	0.00000000	0.00000000	NULL	2.3420	-253.0797	243.8169	-182.3812	Terrain_0_0-20210127 - 113419	-264.9742	266.4965	-7.1315	RegularGate0_CenterCollider	0.4566	0.2108	0.0000	-0.2029	0.0000	-0.1834	87.3618
1633028939145	0	-255.40000000	256.20060000	-182.64090000	0.30219630	0.00000000	0.00000000	NULL	2.3340	-253.0876	243.8232	-182.3237	_Sp_PW_Tree_Pine_02 Long	-260.6914	264.1456	-46.7005	RegularGate0_CenterCollider	0.4691	0.2215	0.0000	-0.0668	0.0000	-0.2418	87.3618
1633028939157	0	-255.40000000	255.71510000	-182.56930000	0.38092900	0.00000000	0.00000000	NULL	2.3243	-253.0973	243.8309	-182.2534	_Sp_PW_Tree_Pine_02 Long	-260.6914	264.1456	-46.7005	RegularGate0_CenterCollider	0.4691	0.2215	0.0000	-0.0473	0.0000	-0.2806	88.70084
1633028939179	0	-255.40000000	255.22700000	-182.48460000	0.47376760	-0.00000003	0.00000000	NULL	2.3128	-253.1087	243.8400	-182.1703	Terrain_0_0-20210127 - 113419	-262.6120	265.8934	-11.4639	RegularGate0_CenterCollider	0.4666	0.2314	0.0000	0.0000	0.0000	-0.2806	88.70084
1633028939190	0	-255.40000000	254.77960000	-182.38520000	0.58085880	0.00000000	0.00000000	NULL	2.2993	-253.1221	243.8507	-182.0727	Terrain_0_0-20210127 - 113419	-262.6120	265.8934	-11.4639	RegularGate0_CenterCollider	0.4666	0.2314	0.0000	0.0000	0.0000	-0.3195	89.88644
1633028939212	0	-255.40000000	254.36950000	-182.27080000	0.70237090	0.00000000	0.00000000	NULL	2.2837	-253.1375	243.8629	-181.9605	Terrain_0_0-20210127 - 113419	-262.7658	265.1658	-16.6810	RegularGate0_CenterCollider	0.4648	0.2411	0.0000	0.0000	0.0000	-0.3195	89.88644
1633028939224	0	-255.40000000	253.99370000	-182.14070000	0.83766160	0.00000000	0.00000000	NULL	2.2660	-253.1550	243.8769	-181.8328	Terrain_0_0-20210127 - 113419	-262.7658	265.1658	-16.6810	RegularGate0_CenterCollider	0.4648	0.2411	0.0000	0.0000	0.0000	-0.3390	91.32295
1633028939246	0	-255.40000000	253.64930000	-181.99490000	0.98614760	0.00000000	0.00000000	NULL	2.2462	-253.1746	243.8926	-181.6896	_Sp_PW_Tree_Pine_02 Long	-260.6449	261.4704	-46.8754	RegularGate0_CenterCollider	0.4693	0.2379	0.0000	0.0000	0.0000	-0.3584	91.32295
1633028939257	0	-255.40000000	253.33360000	-181.83240000	1.14724100	0.00000000	0.00000000	NULL	2.2241	-253.1965	243.9100	-181.5301	_Sp_PW_Tree_Pine_02 Long	-260.6449	261.4704	-46.8754	RegularGate0_CenterCollider	0.4693	0.2379	0.0000	0.0000	0.0000	-0.3584	89.49788
1633028939279	0	-255.40000000	253.04430000	-181.65230000	1.32112200	0.00000000	0.00000000	NULL	2.1997	-253.2207	243.9294	-181.3534	Terrain_0_0-20210127 - 113419	-259.4170	260.7549	-45.6712	RegularGate0_CenterCollider	0.4766	0.2445	0.0000	0.0000	0.0000	-0.3779	89.49788
1633028939290	0	-255.40000000	252.77920000	-181.45470000	1.50722100	0.00000000	0.00000000	NULL	2.1728	-253.2473	243.9520	-181.1594	Terrain_0_0-20210127 - 113419	-259.4170	260.7549	-45.6712	RegularGate0_CenterCollider	0.4766	0.2445	0.0000	0.0000	0.0000	-0.3779	89.33796
1633028939313	0	-255.40000000	252.53620000	-181.23860000	1.70496700	0.00000000	0.00000000	NULL	2.1435	-253.2764	243.9789	-180.9473	Terrain_0_0-20210127 - 113419	-258.4183	259.1343	-57.4625	RegularGate0_CenterCollider	0.4807	0.2493	0.0000	0.0000	0.0000	-0.3973	89.33796
1633028939324	0	-255.40000000	252.31340000	-181.00400000	1.91384200	0.00000000	0.00000000	NULL	2.1116	-253.3080	244.0082	-180.7170	Terrain_0_0-20210127 - 113419	-258.4183	259.1343	-57.4625	RegularGate0_CenterCollider	0.4807	0.2493	0.0000	0.0000	0.0000	-0.3973	90.14694
1633028939346	0	-255.40000000	252.10930000	-180.75000000	2.13332000	0.00000000	0.00000000	NULL	2.0771	-253.3422	244.0399	-180.4678	Terrain_0_0-20210127 - 113419	-259.0145	258.7303	-60.0264	RegularGate0_CenterCollider	0.4764	0.2622	-0.0279	0.0000	0.0000	-0.4167	90.14694
1633028939357	0	-255.40000000	251.92230000	-180.47670000	2.36293300	-0.00100286	0.00000000	NULL	2.0399	-253.3790	244.0740	-180.1995	Terrain_0_0-20210127 - 113419	-259.3536	257.7721	-66.8367	RegularGate0_CenterCollider	0.4725	0.2631	-0.0279	0.0000	0.0000	-0.4167	90.39629
1633028939380	0	-255.40000000	251.75080000	-180.18410000	2.60148600	-0.00471659	0.00000000	NULL	2.0001	-253.4184	244.1078	-179.9122	Terrain_0_0-20210127 - 113419	-261.7846	258.1912	-63.0464	RegularGate0_CenterCollider	0.4571	0.2740	-0.0279	0.0000	0.0000	-0.4167	90.39629
1633028939391	0	-255.40000000	251.59370000	-179.87110000	2.84858400	359.98860000	0.00000000	NULL	1.9576	-253.4605	244.1372	-179.6051	_Sp_PW_Tree_Spruce_04	-263.8646	259.7055	-95.4776	RegularGate0_CenterCollider	0.4219	0.3380	0.0000	0.0000	0.0000	-0.4362	89.13053
1633028939413	0	-255.40000000	251.44960000	-179.53790000	3.10387500	359.97970000	0.00000000	NULL	1.9123	-253.5054	244.1686	-179.2780	_Sp_PW_Tree_Spruce_04	-263.8646	259.7055	-95.4776	RegularGate0_CenterCollider	0.4219	0.3380	0.0000	0.0000	0.0000	-0.4362	89.13053
1633028939425	0	-255.40000000	251.31770000	-179.18430000	3.36627600	359.96940000	0.00000000	NULL	1.8643	-253.5530	244.2019	-178.9310	_Sp_PW_Tree_Spruce_04	-266.2222	262.6855	-102.2634	RegularGate0_CenterCollider	0.3919	0.4216	0.0000	0.0279	0.0000	-0.4362	89.30524
1633028939446	0	-255.40000000	251.18980000	-178.80970000	3.63549700	359.95790000	0.00000000	NULL	1.8134	-253.6035	244.2372	-178.5632	_Sp_PW_Tree_Spruce_04	-266.2222	262.6855	-102.2634	RegularGate0_CenterCollider	0.3919	0.4216	0.0000	0.0862	0.0000	-0.4556	89.30524
1633028939458	0	-255.40010000	251.07140000	-178.41200000	3.91271700	359.94600000	0.00000000	NULL	1.7594	-253.6570	244.2746	-178.1729	_Sp_PW_Tree_Spruce_04	-266.0005	265.2364	-103.4611	RegularGate0_CenterCollider	0.3925	0.4903	0.0000	0.1057	0.0000	-0.4945	90.78365
1633028939480	0	-255.40010000	250.96400000	-177.99130000	4.19832000	359.93370000	0.00000000	NULL	1.7023	-253.7136	244.3142	-177.7600	_Sp_PW_Tree_Spruce_04	-266.0005	265.2364	-103.4611	RegularGate0_CenterCollider	0.3925	0.4903	0.0000	0.1251	0.0000	-0.4945	90.78365
1633028939491	0	-255.40020000	250.86760000	-177.54680000	4.49187400	359.92140000	0.00000000	NULL	1.6420	-253.7735	244.3490	-177.3236	_Sp_PW_Tree_Spruce_04	-269.7578	264.1845	-104.4799	RegularGate0_CenterCollider	0.3506	0.4952	0.0000	0.1251	-0.0085	-0.5139	90.59941
1633028939513	0	-255.40080000	250.78570000	-177.07840000	4.79299800	359.90940000	0.00029499	NULL	1.5788	-253.8366	244.3849	-176.8638	_Sp_PW_Tree_Spruce_04	-269.5247	263.9930	-104.2644	RegularGate0_CenterCollider	0.3527	0.5013	0.0000	0.1640	-0.0085	-0.5139	90.59941
1633028939523	0	-255.40170000	250.71840000	-176.58600000	5.10058400	359.89760000	0.00116741	NULL	1.5129	-253.9029	244.4227	-176.3804	_Sp_PW_Tree_Spruce_04	-270.1595	264.1318	-104.7461	RegularGate0_CenterCollider	0.3442	0.5158	0.0000	0.1640	-0.0085	-0.5139	89.2606
1633028939545	0	-255.40310000	250.66550000	-176.06980000	5.41360100	359.88630000	0.00256967	NULL	1.4441	-253.9724	244.4682	-175.8736	_Sp_PW_Tree_Spruce_04	-272.6174	265.0826	-102.9033	RegularGate0_CenterCollider	0.3219	0.5372	0.0000	0.1640	-0.0085	-0.5139	89.2606
1633028939556	0	-255.40490000	250.62710000	-175.52970000	5.73109700	359.87550000	0.00445704	NULL	1.3725	-254.0452	244.5345	-175.3432	_Sp_PW_Tree_Spruce_04	-271.6902	265.0416	-103.7745	RegularGate0_CenterCollider	0.3285	0.5500	0.0000	0.1640	-0.0085	-0.5139	92.33866
1633028939579	0	-255.40810000	250.60320000	-174.96570000	6.05218100	359.86520000	0.00746568	NULL	1.2990	-254.1212	244.6038	-174.7892	_Sp_PW_Tree_Spruce_04	-272.2767	265.7906	-102.9335	RegularGate0_CenterCollider	0.3233	0.5710	0.0000	0.1640	-0.0279	-0.5139	92.33866
1633028939590	0	-255.41350000	250.59380000	-174.37790000	6.37603600	359.85550000	0.01288373	NULL	1.2245	-254.2004	244.6760	-174.2114	_Sp_PW_Tree_Spruce_04	-272.2767	265.7906	-102.9335	RegularGate0_CenterCollider	0.3233	0.5710	0.0000	0.1640	-0.0473	-0.5139	89.52592
1633028939612	0	-255.42120000	250.59880000	-173.76610000	6.70189900	359.84650000	0.02121426	NULL	1.1490	-254.2829	244.7617	-173.6100	_Sp_PW_Tree_Spruce_04	-272.0744	265.5056	-103.2175	RegularGate0_CenterCollider	0.3221	0.5874	0.0000	0.1446	-0.0668	-0.5139	89.52592
1633028939624	0	-255.43210000	250.61150000	-173.13230000	7.02763700	359.83800000	0.03288868	NULL	1.0736	-254.3685	244.8508	-172.9864	_Sp_PW_Tree_Spruce_04	-272.0744	265.5056	-103.2175	RegularGate0_CenterCollider	0.3221	0.5874	0.0000	0.0862	-0.0668	-0.4751	88.7095
1633028939645	0	-255.44790000	250.63190000	-172.47640000	7.35123100	359.83010000	0.04968126	NULL	1.0001	-254.4570	244.9430	-172.3405	_Sp_PW_Tree_Spruce_04	-270.0307	264.2884	-104.9951	RegularGate0_CenterCollider	0.3374	0.5913	0.0000	0.0668	-0.1057	-0.4556	88.7095
1633028939657	0	-255.46960000	250.65460000	-171.79930000	7.67159800	359.82280000	0.07324181	NULL	0.9296	-254.5486	245.0229	-171.6730	_Sp_PW_Tree_Spruce_04	-270.0307	264.2884	-104.9951	RegularGate0_CenterCollider	0.3374	0.5913	0.0000	0.0279	-0.1251	-0.4556	89.03292
1633028939679	0	-255.49810000	250.67740000	-171.10110000	7.98772600	359.81610000	0.10437300	NULL	0.8629	-254.6431	245.0890	-170.9838	_Sp_PW_Tree_Spruce_04	-272.7820	267.7066	-100.2695	RegularGate0_CenterCollider	0.3173	0.6577	0.0000	0.0000	-0.1640	-0.4362	89.03292
1633028939690	0	-255.53520000	250.69830000	-170.38260000	8.29870800	359.80960000	0.14447860	NULL	0.8020	-254.7406	245.1571	-170.2736	_Sp_PW_Tree_Spruce_04	-272.7820	267.7066	-100.2695	RegularGate0_CenterCollider	0.3173	0.6577	-0.0085	0.0000	-0.1834	-0.4362	89.70662
1633028939712	0	-255.58350000	250.71750000	-169.64390000	8.60369600	359.80140000	0.19621820	NULL	0.7496	-254.8409	245.2273	-169.5421	NULL	0.0000	0.0000	0.0000	RegularGate0_CenterCollider	0.3077	0.7171	-0.0862	0.0000	-0.2612	-0.4167	89.70662
1633028939724	0	-255.64410000	250.73500000	-168.88590000	8.90194100	359.78720000	0.26136740	NULL	0.7066	-254.9441	245.2994	-168.7899	NULL	0.0000	0.0000	0.0000	RegularGate0_CenterCollider	0.3077	0.7171	-0.0862	0.0000	-0.2612	-0.4167	87.9937
1633028939746	0	-255.71870000	250.75110000	-168.10930000	9.19275300	359.76130000	0.34080640	NULL	0.6749	-255.0500	245.3735	-168.0176	_Sp_PW_Tree_Sequoia_01	-362.2066	367.1732	226.0372	RegularGate0_CenterCollider	0.2997	0.7624	-0.1640	0.0000	-0.3195	-0.3973	87.9937
1633028939757	0	-255.80890000	250.76570000	-167.31670000	9.47552000	359.71590000	0.43602500	NULL	0.6565	-255.1584	245.4734	-167.2275	_Sp_PW_Tree_Sequoia_01	-362.2066	367.1732	226.0372	RegularGate0_CenterCollider	0.2997	0.7624	-0.1834	0.0000	-0.3390	-0.3973	90.58546
1633028939779	0	-255.91530000	250.77910000	-166.51140000	9.74824200	359.64210000	0.54769110	NULL	0.6526	-255.2688	245.5889	-166.4227	_Sp_PW_Tree_Sequoia_01	-335.5922	333.3883	91.8212	RegularGate0_CenterCollider	0.2741	0.8097	-0.2612	0.0000	-0.3779	-0.3584	90.58546
1633028939790	0	-256.03970000	250.79130000	-165.69550000	10.00907000	359.52990000	0.67636520	NULL	0.6649	-255.3810	245.7074	-165.6051	_Sp_PW_Tree_Sequoia_01	-327.9969	326.0980	61.0497	RegularGate0_CenterCollider	0.2700	0.8332	-0.2806	0.0000	-0.3973	-0.3390	90.13719
1633028939813	0	-256.18170000	250.80240000	-164.87010000	10.25778000	359.37040000	0.82188120	NULL	0.6934	-255.4947	245.8276	-164.7758	_Sp_PW_Tree_Sequoia_01	-328.5371	326.1224	58.8756	RegularGate0_CenterCollider	0.2687	0.8461	-0.2806	0.0000	-0.4167	-0.3195	90.13719
